source_file,dataset_version,difficulty_level,difficulty_name,feature_variant,condition,video_id,category,original_prediction,swapped_prediction
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,visual_boundary,l5_color_only_sample_024_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,audio_boundary,l5_color_only_sample_024_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,low_boundary,l5_color_only_sample_025_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,temporal_boundary,l5_color_only_sample_025_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,visual_boundary,l5_color_only_sample_025_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,audio_boundary,l5_color_only_sample_025_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,low_boundary,l5_color_only_sample_026_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,temporal_boundary,l5_color_only_sample_026_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,visual_boundary,l5_color_only_sample_026_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,audio_boundary,l5_color_only_sample_026_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,low_boundary,l5_color_only_sample_027_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,temporal_boundary,l5_color_only_sample_027_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,visual_boundary,l5_color_only_sample_027_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,audio_boundary,l5_color_only_sample_027_audio_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,low_boundary,l5_color_only_sample_028_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,temporal_boundary,l5_color_only_sample_028_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,visual_boundary,l5_color_only_sample_028_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,audio_boundary,l5_color_only_sample_028_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,low_boundary,l5_color_only_sample_029_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,temporal_boundary,l5_color_only_sample_029_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,visual_boundary,l5_color_only_sample_029_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,audio_boundary,l5_color_only_sample_029_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,low_boundary,l5_color_only_sample_030_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,temporal_boundary,l5_color_only_sample_030_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,visual_boundary,l5_color_only_sample_030_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_color_only/20260608_152553/raw_results.jsonl,l5_feature_ablation_v1,5,L5_color_only,color_only,audio_boundary,l5_color_only_sample_030_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_001_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_001_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_001_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_001_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_002_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_002_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_002_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_002_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_003_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_003_temporal_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_003_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_003_audio_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_004_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_004_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_004_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_004_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_005_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_005_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_005_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_005_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_006_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_006_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_006_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_006_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_007_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_007_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_007_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_007_audio_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_008_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_008_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_008_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_008_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_009_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_009_temporal_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_009_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_009_audio_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_010_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_010_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_010_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_010_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_011_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_011_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_011_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_011_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_012_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_012_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_012_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_012_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_013_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_013_temporal_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_013_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_013_audio_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_014_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_014_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_014_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_014_audio_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_015_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_015_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_015_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_015_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_016_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_016_temporal_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_016_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_016_audio_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_017_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_017_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_017_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,audio_boundary,l5_full_sample_017_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,low_boundary,l5_full_sample_018_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,temporal_boundary,l5_full_sample_018_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260608_153106/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_L5_full/20260608_151519/raw_results.jsonl,l5_feature_ablation_v1,5,L5_full,full,visual_boundary,l5_full_sample_018_visual_boundary.mp4,both_correct,A,B
